INCIDENT_UNIQUE_IDENTIFIER,INCIDENT_DATE,OFFICER_ASSIGNMENT,LOCATION_DISTRICT,SHIFT,LOCATION_DISTRICT.1,REASON_FOR_FORCE,TYPE_OF_FORCE_USED,SUBJECT_DETAILS,INCIDENT_REASON,SUBJECT_WAS_ARRESTED,CHARGE,SUBJECT_INJURY,SUBJECT_HOSPITALIZATION,SUBJECT_DETAILS.1,OFFICER_INJURY,OFFICER_HOSPITALIZATION,OFFICER_DETAILS,SUBJECT_RACT,SUBJECT_GENDER,SUBJECT_AGE,OFFICER_RACE,OFFICER_GENDER,OFFICER_AGE,OFFICER_YEARS_ON_FORCE,OFFICER_ID
e82c1ca128ce2c64021a6471ad2a34d2,12/24/14 0:00,Operations Division,Northwest District,NW Late Shift,,Assaulting Citizen(s),Physical-Weight Leverage,In compliance,Call For Service,TRUE,Domestic Battery (M),FALSE,FALSE,Taser prongs,FALSE,FALSE,No injuries noted or visible,Black,Male,27,White,Male,38,7,c5ee68d191567501bdce362f2660c9ff
e82c1ca128ce2c64021a6471ad2a34d2,12/24/14 0:00,Operations Division,Northwest District,NW Late Shift,,Assaulting Citizen(s),Physical-Joint/Pressure,In compliance,Call For Service,TRUE,Resisting Law Enforcement (M),FALSE,FALSE,Taser prongs,FALSE,FALSE,No injuries noted or visible,Black,Male,27,White,Male,28,6,1f23c0ff87b8b2e099d93cf203ec2ac4
75278058dcc131c97a7da6d1e19c41e9,3/6/15 0:00,Operations Division,East District,ED Middle Shift,,Resisting Arrest,Physical-Weight Leverage,In compliance,Call For Service,TRUE,Resisting Law Enforcement (M),TRUE,TRUE,scratches/scrapes,TRUE,FALSE,Internal Pain/Discomfort,Black,Male,27,Black,Male,37,6,0e869b7d891332b84dc6a9fbc12bb4a6
3880ff0faf320ddc8b17e2748fc6ee55,3/9/15 0:00,Operations Division,East District,ED Late Shift,,Resisting Arrest,Less Lethal-Taser,In compliance,Arrest,TRUE,Resisting Law Enforcement (M),TRUE,FALSE,Laceration,FALSE,FALSE,,Black,Male,44,White,Male,38,5,96957f0074ea9ba4ea50c3265b8386a0
e82c1ca128ce2c64021a6471ad2a34d2,12/24/14 0:00,Operations Division,Northwest District,NW Late Shift,,Assaulting Citizen(s),Physical-Weight Leverage,In compliance,Call For Service,TRUE,Possession of Marijuana/Hash (M),FALSE,FALSE,Taser prongs,FALSE,FALSE,No injuries noted or visible,Black,Male,27,White,Male,28,6,1f23c0ff87b8b2e099d93cf203ec2ac4
10e4ed20f064982d2881681e89f34597,3/8/15 0:00,Operations Division,East District,ED Late Shift,,Non-Compliant,Physical-Weight Leverage,In compliance,Investigation,FALSE,,FALSE,FALSE,,FALSE,FALSE,,Black,Female,26,White,Male,33,6,8b214e9a2e4875b61d13cc2e07ca70eb
10e4ed20f064982d2881681e89f34597,3/8/15 0:00,Operations Division,East District,ED Late Shift,,Non-Compliant,Physical-Joint/Pressure,In compliance,Investigation,FALSE,,FALSE,FALSE,,FALSE,FALSE,,Black,Female,26,White,Male,33,6,8b214e9a2e4875b61d13cc2e07ca70eb
10e4ed20f064982d2881681e89f34597,3/8/15 0:00,Operations Division,East District,ED Late Shift,,Non-Compliant,Physical-Leg Sweep,In compliance,Investigation,FALSE,,FALSE,FALSE,,FALSE,FALSE,,Black,Female,26,White,Male,33,6,8b214e9a2e4875b61d13cc2e07ca70eb
52e291545d7d1764f7919f674f7e0dbe,3/9/15 0:00,Operations Division,Southwest District,SW Late Tactical Shift,,Resisting Arrest,Less Lethal-Taser,In compliance,Arrest,TRUE,Intimidation,FALSE,FALSE,No injuries noted or visible,FALSE,FALSE,No injuries noted or visible,White,Male,28,White,Male,43,16,30eb87adbabece9e27251528e7ff7f92
4e835fe19b45c8b85ba40868c8de342e,3/9/15 0:00,Operations Division,Southeast District,SE Middle Shift,,Non-Compliant,Physical-Handcuffing,In compliance,Call For Service,TRUE,Immediate Detention,TRUE,TRUE,scratch to left cheek,FALSE,FALSE,No injuries noted or visible,White,Male,36,White,Male,37,7,d39cdad4a59debf3cd2ac1d39a4e0eba
4e835fe19b45c8b85ba40868c8de342e,3/9/15 0:00,Operations Division,Southeast District,SE Middle Shift,,Non-Compliant,Physical-Handcuffing,In compliance,Call For Service,TRUE,Immediate Detention,TRUE,TRUE,scratch to left cheek,FALSE,FALSE,No injuries noted or visible,White,Male,36,White,Male,45,12,b8fc17ddbe5821de82d80d60795ba456
3880ff0faf320ddc8b17e2748fc6ee55,3/9/15 0:00,Operations Division,East District,ED Late Shift,,Resisting Arrest,Less Lethal-Taser,In compliance,Arrest,TRUE,Resisting Law Enforcement (M),TRUE,FALSE,Laceration,FALSE,FALSE,,Black,Male,44,Other,Male,46,17,fe97e9612a8354eb0a9a5cca079a3a6e
3880ff0faf320ddc8b17e2748fc6ee55,3/9/15 0:00,Operations Division,East District,ED Late Shift,,Resisting Arrest,Physical-Palm Strike,In compliance,Arrest,TRUE,Theft/Receiving Stolen Property,TRUE,FALSE,Laceration,FALSE,FALSE,,Black,Male,44,White,Male,38,5,96957f0074ea9ba4ea50c3265b8386a0
607c712a7db177c323a54c26a6be5530,3/10/15 0:00,Operations Division,Southwest District,SW Day Tactical Shift,,Resisting Arrest,Physical-Handcuffing,In compliance,Arrest,TRUE,Intimidation,FALSE,FALSE,No injuries noted or visible,TRUE,FALSE,No injuries noted or visible,Black,Male,23,White,Male,44,14,440cf1375d6c14101e37e951aab1fd41
607c712a7db177c323a54c26a6be5530,3/10/15 0:00,Operations Division,Southwest District,SW Day Tactical Shift,,Resisting Arrest,Physical-Handcuffing,In compliance,Arrest,TRUE,Resisting Law Enforcement (F),FALSE,FALSE,No injuries noted or visible,TRUE,FALSE,Minor Bleeding,Black,Male,23,White,Male,48,26,362ec9260b48c46b537e699ff708fa8a
c4148cbc8765e1817424dde5531300a8,3/11/15 0:00,Operations Division,Northwest District,NW Day Shift,NW Day Shift,Non-Compliant,,In compliance,Call For Service,FALSE,,FALSE,TRUE,,FALSE,FALSE,,White,Male,49,White,Male,44,18,594d6353dad97aa1dc7009628a927791
a12fd3ea9eeebc3d2fe777c1eb9aea55,3/9/15 0:00,Homeland Security Division,Homeland Security Bureau/Tactical,Canine Section,Canine Unit - Late Tactical,Non-Compliant,Canine Bite,In compliance,Request For PSD,TRUE,Leaving the Scene of a PD Crash,TRUE,TRUE,Canine Bite,FALSE,FALSE,,Black,Male,23,White,Male,36,12,ad10bd915e9346169a0f0422affd24b8
58ee969dd0edc43b4a6886e5cd596ca3,7/2/15 0:00,Operations Division,North District,ND Middle Shift,,Non-Compliant,Physical-Handcuffing,In compliance,Assisting a Citizen,FALSE,,TRUE,TRUE,Swelling,FALSE,FALSE,,White,Male,24,Other,Male,28,1,9ca8236e9d4424c4828772d6d3d33e42
90c1604649d03c5179909e62ea5dc2aa,1/13/15 0:00,Operations Division,Northwest District,NW Day Shift,NW Day Shift,Resisting Arrest,"Physical-Hands, Fist, Feet",In compliance,Call For Service,TRUE,Battery (M),FALSE,FALSE,No injuries noted or visible,TRUE,FALSE,,Black,Male,22,White,Male,51,23,2f7a08454273ea173ae12a95c075ea66
dba17808575e1612d3295ffc927cecce,12/28/14 0:00,Operations Division,North District,ND Late Shift,,Resisting Arrest,Physical-Joint/Pressure,In compliance,Traffic Stop,TRUE,Resisting Law Enforcement (F),TRUE,FALSE,Internal Pain/Discomfort,TRUE,FALSE,No injuries noted or visible,White,Male,25,White,Male,66,35,a515c77f802c523b81510764ad91c50f
ef3e76441a40e8b9a725470e305c5b41,12/30/14 0:00,Homeland Security Division,Homeland Security Bureau/Tactical,Canine Section,Canine Unit - Late,Non-Compliant,Canine Bite,In compliance,Arrest,TRUE,,TRUE,TRUE,Canine Bite,FALSE,FALSE,,Bi-Racial,Male,16,White,Male,55,18,93addf30c62d66cfa75cd8b160326c5d
1c25f0b09e3afb4ce6417db8abb369ad,12/28/14 0:00,Operations Division,East District,ED Late Shift,,Resisting Arrest,Physical-Joint/Pressure,In compliance,Arrest,TRUE,Resisting Law Enforcement (M),FALSE,FALSE,No injuries noted or visible,FALSE,FALSE,,Bi-Racial,Male,19,White,Male,27,5,500a77da4cf0056351109a33eba9baca
5277fc11693b128397c492612ba778b4,1/13/15 0:00,Operations Division,Southeast District,SE Late Shift,,Assaulting Officer(s),Less Lethal-Taser,In compliance,Call For Service,TRUE,Resisting Law Enforcement (M),FALSE,FALSE,,TRUE,FALSE,Minor Bleeding,Black,Male,30,White,Male,40,8,7020dc78c18fb173ff192317ef0f64ab
dba17808575e1612d3295ffc927cecce,12/28/14 0:00,Operations Division,North District,ND Late Shift,,Resisting Arrest,Physical-Joint/Pressure,In compliance,Traffic Stop,TRUE,Resisting Law Enforcement (F),TRUE,FALSE,Internal Pain/Discomfort,TRUE,FALSE,Internal Pain/Discomfort,White,Male,25,White,Male,29,6,887397af466f04ef735a0fe667007ccf
31d715be49a50265ff1e1340f675e5cd,12/28/14 0:00,Operations Division,East District,ED Late Shift,,Combative Suspect,Less Lethal-Taser,In compliance,Call For Service,TRUE,Resisting Law Enforcement (M),FALSE,TRUE,No injuries noted or visible,FALSE,FALSE,No injuries noted or visible,White,Male,34,White,Male,32,5,94e899752cb9e5d47dabdffd7c0632e2
bfdd5a69a295ba4bf57298ec54e50ade,1/14/15 0:00,Operations Division,North District,ND Day Shift,ND Day Shift,Resisting Arrest,"Physical-Hands, Fist, Feet",In compliance,Investigation,FALSE,,FALSE,FALSE,No injuries noted or visible,FALSE,FALSE,No injuries noted or visible,White,Female,32,White,Male,37,12,d76e3dc76bcafb155eac0b70a6c70479
1c25f0b09e3afb4ce6417db8abb369ad,12/28/14 0:00,Operations Division,East District,ED Late Shift,,Resisting Arrest,Physical-Joint/Pressure,In compliance,Arrest,TRUE,Battery by Bodily Waste,FALSE,FALSE,No injuries noted or visible,FALSE,FALSE,,Bi-Racial,Male,19,White,Male,31,6,ede0a1d8082a676e599b7be8b50cd1b7
90c1604649d03c5179909e62ea5dc2aa,1/13/15 0:00,Operations Division,Northwest District,NW Day Shift,NW Day Shift,Resisting Arrest,Physical-Handcuffing,In compliance,Call For Service,TRUE,Intimidation,FALSE,FALSE,No injuries noted or visible,TRUE,FALSE,,Black,Male,22,White,Male,51,23,2f7a08454273ea173ae12a95c075ea66
bfdd5a69a295ba4bf57298ec54e50ade,1/14/15 0:00,Operations Division,North District,ND Day Shift,ND Day Shift,Resisting Arrest,Physical-Handcuffing,In compliance,Investigation,FALSE,,FALSE,FALSE,No injuries noted or visible,FALSE,FALSE,No injuries noted or visible,White,Female,32,White,Male,33,10,381979ec042bc06ec9cf058952694e9b
bfdd5a69a295ba4bf57298ec54e50ade,1/14/15 0:00,Operations Division,North District,ND Day Shift,ND Day Shift,Resisting Arrest,"Physical-Hands, Fist, Feet",In compliance,Investigation,FALSE,,FALSE,FALSE,No injuries noted or visible,FALSE,FALSE,No injuries noted or visible,White,Female,32,White,Male,33,10,381979ec042bc06ec9cf058952694e9b
90c1604649d03c5179909e62ea5dc2aa,1/13/15 0:00,Operations Division,Northwest District,NW Day Shift,NW Day Shift,Resisting Arrest,"Physical-Hands, Fist, Feet",In compliance,Call For Service,TRUE,Battery (M),FALSE,FALSE,No injuries noted or visible,TRUE,FALSE,Internal Pain/Discomfort,Black,Male,22,White,Male,51,17,0ef86eb1907605a645c01eb411951acc
90c1604649d03c5179909e62ea5dc2aa,1/13/15 0:00,Operations Division,Northwest District,NW Day Shift,NW Day Shift,Resisting Arrest,Less Lethal-Taser,In compliance,Call For Service,TRUE,Intimidation,FALSE,FALSE,No injuries noted or visible,TRUE,FALSE,Internal Pain/Discomfort,Black,Male,22,White,Male,51,17,0ef86eb1907605a645c01eb411951acc
69c9359722af1abd3ced2141d5b32014,1/15/15 0:00,Operations Division,North District,ND Late Tactical Shift,,Assaulting Officer(s),"Physical-Hands, Fist, Feet",In compliance,Call For Service,TRUE,Immediate Detention,FALSE,TRUE,No injuries noted or visible,FALSE,FALSE,Broken Bone,White,Male,23,Black,Male,44,13,111e3b95b9502f15e20a978546928937
69c9359722af1abd3ced2141d5b32014,1/15/15 0:00,Operations Division,North District,ND Late Tactical Shift,,Assaulting Officer(s),Physical-Weight Leverage,In compliance,Call For Service,TRUE,Immediate Detention,FALSE,TRUE,No injuries noted or visible,FALSE,FALSE,Broken Bone,White,Male,23,Black,Male,44,13,111e3b95b9502f15e20a978546928937
69c9359722af1abd3ced2141d5b32014,1/15/15 0:00,Operations Division,North District,ND Late Tactical Shift,,Assaulting Officer(s),Physical-Handcuffing,In compliance,Call For Service,TRUE,Immediate Detention,FALSE,TRUE,No injuries noted or visible,FALSE,FALSE,Broken Bone,White,Male,23,Black,Male,44,13,111e3b95b9502f15e20a978546928937
dbc7e0af1618235b31b7065177d88158,1/15/15 0:00,Administration Division,Training Bureau,Recruit Training Section,9th Recruit Class,Non-Compliant,Physical-Joint/Pressure,In compliance,Investigation,TRUE,Resisting Law Enforcement (M),FALSE,FALSE,No injuries noted or visible,FALSE,FALSE,No injuries noted or visible,Black,Male,33,White,Male,26,0,d8266d4fa65dec881ed4176f0080a435
69c9359722af1abd3ced2141d5b32014,1/15/15 0:00,Operations Division,North District,ND Late Tactical Shift,,Assaulting Officer(s),Physical-Handcuffing,In compliance,Call For Service,TRUE,Battery (M),FALSE,TRUE,No injuries noted or visible,FALSE,FALSE,No injuries noted or visible,White,Male,23,White,Male,39,11,1d8d80150a7f4d1899449c27e22590f3
69c9359722af1abd3ced2141d5b32014,1/15/15 0:00,Operations Division,North District,ND Late Tactical Shift,,Assaulting Officer(s),Less Lethal-Taser,In compliance,Call For Service,TRUE,Resisting Law Enforcement (M),FALSE,TRUE,No injuries noted or visible,FALSE,FALSE,Broken Bone,White,Male,23,Black,Male,44,13,111e3b95b9502f15e20a978546928937
69c9359722af1abd3ced2141d5b32014,1/15/15 0:00,Operations Division,North District,ND Late Tactical Shift,,Assaulting Officer(s),Less Lethal-Personal CS/OC spray,In compliance,Call For Service,TRUE,Battery (M),FALSE,TRUE,No injuries noted or visible,FALSE,FALSE,No injuries noted or visible,White,Male,23,White,Male,39,11,1d8d80150a7f4d1899449c27e22590f3
69c9359722af1abd3ced2141d5b32014,1/15/15 0:00,Operations Division,North District,ND Late Tactical Shift,,Assaulting Officer(s),Physical-Weight Leverage,In compliance,Call For Service,TRUE,Resisting Law Enforcement (M),FALSE,TRUE,No injuries noted or visible,FALSE,FALSE,No injuries noted or visible,White,Male,23,White,Male,39,11,1d8d80150a7f4d1899449c27e22590f3
1c25f0b09e3afb4ce6417db8abb369ad,12/28/14 0:00,Operations Division,East District,ED Late Shift,,Resisting Arrest,"Physical-Hands, Fist, Feet",In compliance,Arrest,TRUE,Battery by Bodily Waste,FALSE,FALSE,No injuries noted or visible,FALSE,FALSE,,Bi-Racial,Male,19,White,Male,27,5,500a77da4cf0056351109a33eba9baca
6b963c236848e86c2bfa53a8d5d44a96,12/28/14 0:00,Operations Division,Southeast District,SE Middle Shift,,Resisting Arrest,Less Lethal-Taser,In compliance,Warrant Service,TRUE,Possession of Marijuana/Hash (M),FALSE,FALSE,,FALSE,FALSE,,Black,Male,21,White,Male,34,10,029e39d6648c873c013b6f2863908486
6b963c236848e86c2bfa53a8d5d44a96,12/28/14 0:00,Operations Division,Southeast District,SE Middle Shift,,Resisting Arrest,Physical-Handcuffing,In compliance,Warrant Service,TRUE,Possession of Marijuana/Hash (M),FALSE,FALSE,,FALSE,FALSE,,Black,Male,21,White,Male,46,10,fb6fb4962f4f9e478bd52469d6529d56
190eebd3f4bd7314b66fea4a91e7a229,12/29/14 0:00,Operations Division,Southeast District,SE Middle Shift,,Non-Compliant,"Physical-Hands, Fist, Feet",In compliance,Investigation,TRUE,,FALSE,FALSE,,FALSE,FALSE,,Black,Male,24,White,Male,31,4,32c8dc29fbf083ff37f2ad3a4164ff77
190eebd3f4bd7314b66fea4a91e7a229,12/29/14 0:00,Operations Division,Southeast District,SE Middle Shift,,Non-Compliant,"Physical-Hands, Fist, Feet",In compliance,Investigation,TRUE,,FALSE,FALSE,,FALSE,FALSE,,Black,Male,24,White,Male,32,8,6da1a7dd1845eab155db7e57d6bf682e
f44ea3a6ec7ab3b8679b79e55c61b66a,12/29/14 0:00,Operations Division,Northwest District,NW Middle Shift,,Resisting Arrest,"Physical-Hands, Fist, Feet",In compliance,Arrest,TRUE,Theft/Receiving Stolen Property,TRUE,FALSE,Minor Bleeding,FALSE,FALSE,,White,Male,41,Hispanic,Male,27,3,cd030782864e68e2a711820ddb5c478e
f44ea3a6ec7ab3b8679b79e55c61b66a,12/29/14 0:00,Operations Division,Northwest District,NW Middle Shift,,Resisting Arrest,Physical-Handcuffing,In compliance,Arrest,TRUE,Theft/Receiving Stolen Property,TRUE,FALSE,Minor Bleeding,FALSE,FALSE,,White,Male,41,Hispanic,Male,27,3,cd030782864e68e2a711820ddb5c478e
25f24754ae8ef0f98eb616b47b4e290a,12/29/14 0:00,Operations Division,East District,ED Middle Shift,,Non-Compliant,"Physical-Hands, Fist, Feet",In compliance,Arrest,TRUE,,FALSE,FALSE,,FALSE,FALSE,,White,Male,,Black,Male,34,3,0cedd4cbc8d641189bdaa3926768795f
e433b4197f5979e1a7a40cbd4081c606,12/31/14 0:00,Operations Division,East District,ED Middle Shift,,Non-Compliant,"Physical-Hands, Fist, Feet",In compliance,Call For Service,TRUE,Criminal Mischief (M),TRUE,FALSE,Internal Pain/Discomfort,FALSE,FALSE,No injuries noted or visible,Black,Male,16,Black,Male,32,3,778f259fed9596478bb7f77ffa83e8e0
265107864c65451bb35cf23696bbfe9a,12/31/14 0:00,Operations Division,North District,ND Late Tactical Shift,,Combative Suspect,Physical-Handcuffing,In compliance,Arrest,TRUE,Domestic Battery (F),TRUE,FALSE,Minor Bleeding,FALSE,FALSE,,White,Male,24,White,Male,38,11,6f370c1259fc7bc0baf87e368896f48e
265107864c65451bb35cf23696bbfe9a,12/31/14 0:00,Operations Division,North District,ND Late Tactical Shift,,Combative Suspect,Less Lethal-Taser,In compliance,Arrest,TRUE,Domestic Battery (F),TRUE,FALSE,Minor Bleeding,FALSE,FALSE,,White,Male,24,White,Male,38,15,d23e80379abc1e02b6494cc68d5f2953
a9c695abc972d2979e458f4433630270,1/1/15 0:00,Operations Division,Southeast District,SE Middle Shift,,Resisting Arrest,"Physical-Hands, Fist, Feet",In compliance,Not Applicable,TRUE,,TRUE,FALSE,Minor Bleeding,TRUE,FALSE,Internal Pain/Discomfort,White,Male,35,White,Male,44,11,26ab586c100b32e52463288127f06e66
a9c695abc972d2979e458f4433630270,1/1/15 0:00,Operations Division,Southeast District,SE Middle Shift,,Resisting Arrest,Physical-Joint/Pressure,In compliance,Not Applicable,TRUE,,TRUE,FALSE,Minor Bleeding,TRUE,FALSE,Internal Pain/Discomfort,White,Male,35,White,Male,44,11,26ab586c100b32e52463288127f06e66
53649c0b5b3944310f78c281cb74639e,1/1/15 0:00,Operations Division,Southeast District,SE Day Shift,SE Day Shift,Non-Compliant,Less Lethal-Taser,In compliance,Call For Service,TRUE,Immediate Detention,TRUE,TRUE,probe strike,FALSE,FALSE,No injuries noted or visible,White,Male,38,White,Male,47,15,c7d8dd3e7be281f979c15c3a1c394e4b
265107864c65451bb35cf23696bbfe9a,12/31/14 0:00,Operations Division,North District,ND Late Tactical Shift,,Combative Suspect,Physical-Handcuffing,In compliance,Arrest,TRUE,Aggravated Assault,TRUE,FALSE,Minor Bleeding,FALSE,FALSE,,White,Male,24,White,Male,38,15,d23e80379abc1e02b6494cc68d5f2953
265107864c65451bb35cf23696bbfe9a,12/31/14 0:00,Operations Division,North District,ND Late Tactical Shift,,Combative Suspect,"Physical-Hands, Fist, Feet",In compliance,Arrest,TRUE,Aggravated Assault,TRUE,FALSE,Minor Bleeding,FALSE,FALSE,,White,Male,24,White,Male,38,6,642740db610740835fad17d451992e20
265107864c65451bb35cf23696bbfe9a,12/31/14 0:00,Operations Division,North District,ND Late Tactical Shift,,Combative Suspect,"Physical-Hands, Fist, Feet",In compliance,Arrest,TRUE,Possession of Paraphernalia,TRUE,FALSE,Minor Bleeding,FALSE,FALSE,,White,Male,24,White,Male,38,11,6f370c1259fc7bc0baf87e368896f48e
309d4ef94a7e608576238cf723207f7e,1/1/15 0:00,Operations Division,Northwest District,NW Middle Shift,,Resisting Arrest,"Physical-Hands, Fist, Feet",In compliance,Arrest,TRUE,Resisting Law Enforcement (M),TRUE,FALSE,Minor Bleeding,FALSE,FALSE,,Hispanic,Male,34,White,Male,30,4,ff78917ff2c35f10e72ab5f463698fa0
309d4ef94a7e608576238cf723207f7e,1/1/15 0:00,Operations Division,Northwest District,NW Middle Shift,,Resisting Arrest,"Physical-Hands, Fist, Feet",In compliance,Arrest,TRUE,Operating a Vehicle While Intoxicated (M),TRUE,FALSE,Minor Bleeding,FALSE,FALSE,,Hispanic,Male,34,White,Male,26,0,7552069aa80a55151fb9ba25bf38bf1a
309d4ef94a7e608576238cf723207f7e,1/1/15 0:00,Operations Division,Northwest District,NW Middle Shift,,Resisting Arrest,"Physical-Hands, Fist, Feet",In compliance,Arrest,TRUE,Operating a Vehicle While Intoxicated (M),TRUE,FALSE,Minor Bleeding,FALSE,FALSE,,Hispanic,Male,34,White,Male,37,14,44b9a3e541eff30113073cb121aff9ec
309d4ef94a7e608576238cf723207f7e,1/1/15 0:00,Operations Division,Northwest District,NW Middle Shift,,Resisting Arrest,"Physical-Hands, Fist, Feet",In compliance,Arrest,TRUE,Resisting Law Enforcement (M),TRUE,FALSE,Minor Bleeding,FALSE,FALSE,,Hispanic,Male,34,White,Female,37,4,1b4f9b6935c2dd059425b3754ff9331f
309d4ef94a7e608576238cf723207f7e,1/1/15 0:00,Operations Division,Northwest District,NW Middle Shift,,Resisting Arrest,Physical-Weight Leverage,In compliance,Arrest,TRUE,Resisting Law Enforcement (M),TRUE,FALSE,Minor Bleeding,FALSE,FALSE,,Hispanic,Male,34,White,Male,30,4,ff78917ff2c35f10e72ab5f463698fa0
afc1aa899df8f1e5af7c5ac46827f3ee,1/2/15 0:00,Homeland Security Division,Homeland Security Bureau/Tactical,Canine Section,Canine Unit - Late Tactical,Resisting Arrest,"Physical-Hands, Fist, Feet",In compliance,Warrant Service,TRUE,Battery (F),TRUE,TRUE,Canine Bite,TRUE,FALSE,,Black,Male,22,White,Male,40,8,4fbff468bd7291767ed4dbf2b20d5e7d
14919e12b40e0c9dd1dc87873debdba3,1/5/15 0:00,Operations Division,Southeast District,SE Late Shift,,Combative Suspect,Physical-Handcuffing,In compliance,Call For Service,FALSE,Immediate Detention,TRUE,TRUE,Laceration,FALSE,FALSE,,White,Male,21,White,Male,35,7,cc312ab8c48c01fb4bb35ade3d5c97ee
afc1aa899df8f1e5af7c5ac46827f3ee,1/2/15 0:00,Homeland Security Division,Homeland Security Bureau/Tactical,Canine Section,Canine Unit - Late Tactical,Resisting Arrest,"Physical-Hands, Fist, Feet",In compliance,Warrant Service,TRUE,Animal Cruelty,TRUE,TRUE,Canine Bite,TRUE,FALSE,Internal Pain/Discomfort,Black,Male,22,White,Male,48,14,920733f97fbea210e57ddc6627acb3a2
